id,timestamp,xValue,yValue,zValue
37,1713628621719,6.690000057220459,6.360000133514404,3.930000066757202
38,1713628621922,5.079999923706055,5.329999923706055,5.829999923706055
39,1713628622124,7.360000133514404,5.769999980926514,4.449999809265137
40,1713628622320,7.119999885559082,5.389999866485596,4.389999866485596
41,1713628622528,7.110000133514404,5.289999961853027,4.800000190734863
42,1713628622721,7.139999866485596,5.179999828338623,4.46999979019165
43,1713628622922,7.039999961853027,5.099999904632568,4.619999885559082
44,1713628623128,7.210000038146973,5.010000228881836,4.309999942779541
45,1713628623328,7.130000114440918,4.900000095367432,4.579999923706055
46,1713628623524,7.199999809265137,4.510000228881836,5.179999828338623
47,1713628623731,7.239999771118164,4.349999904632568,5.46999979019165
48,1713628623924,7.650000095367432,4.079999923706055,6.349999904632568
49,1713628624130,1.4600000381469727,5.670000076293945,6.010000228881836
50,1713628624327,-1.190000057220459,6.590000152587891,6.75
51,1713628624529,-0.8799999952316284,7.489999771118164,6.539999961853027
52,1713628624729,-0.6399999856948853,7.579999923706055,6.340000152587891
53,1713628624928,-0.6399999856948853,7.590000152587891,6.630000114440918
54,1713628625128,-0.8799999952316284,7.639999866485596,6.210000038146973
55,1713628625330,-0.7400000095367432,7.599999904632568,6.309999942779541
56,1713628625541,-0.7200000286102295,7.5,6.670000076293945
57,1713628625729,-0.7599999904632568,7.550000190734863,6.400000095367432
58,1713628625932,-0.7300000190734863,7.5,6.659999847412109
59,1713628626133,-0.6299999952316284,7.590000152587891,6.420000076293945
60,1713628626339,-2.390000104904175,3.4000000953674316,9.010000228881836
61,1713628626538,-0.4399999976158142,4.900000095367432,8.569999694824219
62,1713628626740,0.699999988079071,6.880000114440918,7.300000190734863
63,1713628626936,0.7799999713897705,7.610000133514404,5.269999980926514
64,1713628627154,0.7300000190734863,7.900000095367432,5.860000133514404
65,1713628627336,-0.9700000286102295,7.059999942779541,6.710000038146973
66,1713628627536,-2.190000057220459,5.269999980926514,7.5
67,1713628627737,-1.8600000143051147,3.7300000190734863,10.149999618530273
68,1713628627941,2.609999895095825,5.929999828338623,6.559999942779541
69,1713628628141,3.5299999713897705,7.539999961853027,4.75
70,1713628628340,-2.1700000762939453,6.21999979019165,6.650000095367432
71,1713628628545,-2.140000104904175,5.610000133514404,8.270000457763672
72,1713628628741,-1.159999966621399,5.429999828338623,8.779999732971191
73,1713628628944,3.5299999713897705,7.429999828338623,4.860000133514404
74,1713628629141,2.690000057220459,7.289999961853027,5.460000038146973
75,1713628629342,-0.11999999731779099,6.409999847412109,7.900000095367432
76,1713628629544,0.4399999976158142,6.429999828338623,7.710000038146973
77,1713628629746,1.0800000429153442,6.820000171661377,7.800000190734863
78,1713628629950,0.10999999940395355,6.880000114440918,6.409999847412109
79,1713628630145,0.18000000715255737,7.349999904632568,7.199999809265137
80,1713628630345,0.6499999761581421,7.440000057220459,6.619999885559082
81,1713628630546,1.0099999904632568,7.420000076293945,6.429999828338623
82,1713628630747,0.8899999856948853,7.340000152587891,6.269999980926514
83,1713628630950,1.1299999952316284,5.949999809265137,7.829999923706055
84,1713628631152,-0.5899999737739563,5.710000038146973,8.539999961853027
85,1713628631353,-0.019999999552965164,6.349999904632568,7.320000171661377
86,1713628631554,0.09000000357627869,6.849999904632568,7.070000171661377
87,1713628631755,0.33000001311302185,6.860000133514404,7.53000020980835
88,1713628631956,0.4300000071525574,6.730000019073486,7.230000019073486
89,1713628632155,0.3700000047683716,6.889999866485596,7.179999828338623
90,1713628632355,0.23999999463558197,7.03000020980835,7.119999885559082
91,1713628632558,0.3199999928474426,7.010000228881836,7.019999980926514
92,1713628632757,0.7400000095367432,6.989999771118164,7.079999923706055
93,1713628632957,0.36000001430511475,7.050000190734863,6.920000076293945
94,1713628633158,0.7799999713897705,6.96999979019165,6.360000133514404
95,1713628633361,-1.3600000143051147,6.550000190734863,6.449999809265137
96,1713628633559,-0.9399999976158142,4.690000057220459,6.920000076293945
97,1713628633762,-1.3799999952316284,2.119999885559082,9.539999961853027
98,1713628633960,-3.799999952316284,0.8500000238418579,12.109999656677246
99,1713628634163,0.30000001192092896,0.49000000953674316,9.170000076293945
100,1713628634362,-1.059999942779541,-1.659999966621399,12.520000457763672
101,1713628634563,-1.5499999523162842,1.6699999570846558,11.65999984741211
102,1713628634764,1.649999976158142,3.7300000190734863,10.119999885559082
103,1713628634963,-0.27000001072883606,2.2899999618530273,4.639999866485596
104,1713628635163,-2.5799999237060547,6.03000020980835,8.210000038146973
105,1713628635364,1.340000033378601,5.260000228881836,9.199999809265137
106,1713628635565,1.090000033378601,5.400000095367432,7.590000152587891
107,1713628635765,0.699999988079071,5.440000057220459,8.079999923706055
108,1713628635966,2.380000114440918,6.070000171661377,7.889999866485596
109,1713628636367,2.0999999046325684,5.320000171661377,8.569999694824219
110,1713628636566,1.6200000047683716,5.309999942779541,7.639999866485596
111,1713628636765,1.5800000429153442,4.320000171661377,9.1899995803833
112,1713628636967,0.6200000047683716,4.03000020980835,9.069999694824219
113,1713628637175,1.440000057220459,4.590000152587891,8.289999961853027
114,1713628637370,0.550000011920929,4.28000020980835,9.020000457763672
115,1713628637573,0.23000000417232513,3.990000009536743,9.130000114440918
116,1713628637774,1.559999942779541,3.7100000381469727,8.569999694824219
117,1713628637973,1.690000057220459,2.75,8.75
118,1713628638173,1.2599999904632568,1.1399999856948853,10.0
119,1713628638375,0.33000001311302185,0.17000000178813934,10.229999542236328
120,1713628638575,0.1899999976158142,-0.20999999344348907,9.649999618530273
121,1713628638775,0.33000001311302185,-0.3799999952316284,9.670000076293945
122,1713628638976,0.07000000029802322,-0.10999999940395355,9.960000038146973
123,1713628639175,0.15000000596046448,1.3300000429153442,9.720000267028809
124,1713628639376,0.0,1.0499999523162842,9.829999923706055
125,1713628639577,0.14000000059604645,0.9700000286102295,9.739999771118164
126,1713628639779,0.10999999940395355,1.0299999713897705,9.829999923706055
127,1713628639978,0.10000000149011612,1.3300000429153442,9.869999885559082
128,1713628640179,-0.05000000074505806,1.4299999475479126,9.489999771118164
129,1713628640381,0.2199999988079071,0.9800000190734863,9.960000038146973
130,1713628640583,0.11999999731779099,0.6100000143051147,9.699999809265137
131,1713628640783,0.3700000047683716,0.699999988079071,9.850000381469727
132,1713628640983,0.23999999463558197,0.6899999976158142,9.779999732971191
133,1713628641183,0.1899999976158142,0.47999998927116394,9.800000190734863
134,1713628641386,0.14000000059604645,0.5199999809265137,9.789999961853027
135,1713628641584,0.10999999940395355,0.49000000953674316,9.800000190734863
136,1713628641784,0.09000000357627869,0.5099999904632568,9.800000190734863
137,1713628641986,0.10999999940395355,0.5099999904632568,9.6899995803833
138,1713628642188,0.09000000357627869,0.5099999904632568,9.779999732971191
139,1713628642389,0.07999999821186066,0.5099999904632568,9.800000190734863
140,1713628642589,0.07999999821186066,0.49000000953674316,9.819999694824219
141,1713628642789,0.09000000357627869,0.5099999904632568,9.789999961853027
142,1713628642990,0.09000000357627869,0.46000000834465027,9.770000457763672
143,1713628643190,0.07000000029802322,0.49000000953674316,9.779999732971191
144,1713628643391,0.09000000357627869,0.47999998927116394,9.760000228881836
145,1713628643591,0.10000000149011612,0.47999998927116394,9.800000190734863
146,1713628643792,0.07000000029802322,0.5,9.75
147,1713628643992,0.09000000357627869,0.5,9.779999732971191
148,1713628644214,0.09000000357627869,0.46000000834465027,9.779999732971191
149,1713628644454,0.07999999821186066,0.46000000834465027,9.789999961853027
150,1713628644654,0.07000000029802322,0.4300000071525574,9.770000457763672
151,1713628644855,0.07000000029802322,0.41999998688697815,9.789999961853027
152,1713628645056,0.07999999821186066,0.4399999976158142,9.779999732971191
153,1713628645257,0.05000000074505806,0.4399999976158142,9.779999732971191
154,1713628645459,0.07999999821186066,0.5099999904632568,9.819999694824219
155,1713628645657,0.05000000074505806,0.44999998807907104,9.800000190734863
156,1713628645857,0.07000000029802322,0.46000000834465027,9.760000228881836
157,1713628646058,0.07999999821186066,0.5199999809265137,9.779999732971191
158,1713628646259,0.09000000357627869,0.5099999904632568,9.770000457763672
159,1713628646461,0.17000000178813934,0.5299999713897705,9.800000190734863
160,1713628646600,0.1599999964237213,0.7300000190734863,9.75
161,1713628646800,0.17000000178813934,0.7300000190734863,9.779999732971191
162,1713628647001,0.1599999964237213,0.5899999737739563,9.75
163,1713628647202,0.10999999940395355,0.47999998927116394,9.819999694824219
164,1713628647399,0.14000000059604645,0.5799999833106995,9.770000457763672
165,1713628647602,0.10999999940395355,0.8100000023841858,9.75
166,1713628647803,0.3700000047683716,0.41999998688697815,9.779999732971191
167,1713628648003,0.23000000417232513,0.5699999928474426,9.75
168,1713628648204,0.20999999344348907,0.5400000214576721,9.779999732971191
169,1713628648404,0.2199999988079071,0.5099999904632568,9.779999732971191
170,1713628648606,0.20000000298023224,0.5,9.770000457763672
171,1713628648807,0.1899999976158142,0.5099999904632568,9.789999961853027
172,1713628649007,0.1899999976158142,0.5600000023841858,9.779999732971191
173,1713628649204,0.2199999988079071,0.5600000023841858,9.770000457763672
174,1713628649409,0.1899999976158142,0.550000011920929,9.779999732971191
175,1713628649611,0.17000000178813934,0.5400000214576721,9.760000228881836
176,1713628649851,0.20999999344348907,0.5299999713897705,9.800000190734863
177,1713628650049,0.18000000715255737,0.5699999928474426,9.770000457763672
178,1713628650248,0.20000000298023224,0.5199999809265137,9.789999961853027
179,1713628650448,0.17000000178813934,0.5299999713897705,9.779999732971191
180,1713628650655,0.17000000178813934,0.5600000023841858,9.8100004196167
181,1713628651372,0.47999998927116394,0.4000000059604645,9.739999771118164
182,1713628651572,0.12999999523162842,0.5899999737739563,9.760000228881836
183,1713628651771,0.25,0.46000000834465027,9.8100004196167
184,1713628651976,0.12999999523162842,0.5199999809265137,9.699999809265137
185,1713628652176,0.12999999523162842,0.5899999737739563,10.0
186,1713628652378,0.18000000715255737,0.6399999856948853,9.720000267028809
187,1713628652577,0.09000000357627869,0.7599999904632568,9.859999656677246
188,1713628652779,0.12999999523162842,0.699999988079071,9.779999732971191
189,1713628652978,0.09000000357627869,0.75,9.729999542236328
190,1713628653179,0.10999999940395355,0.75,9.760000228881836
191,1713628653379,0.20999999344348907,0.7200000286102295,9.720000267028809
192,1713628653579,0.019999999552965164,0.75,9.859999656677246
193,1713628653777,0.20000000298023224,0.6600000262260437,9.770000457763672
194,1713628653977,-0.25999999046325684,0.3799999952316284,10.4399995803833
195,1713628654183,0.30000001192092896,0.5,12.210000038146973
196,1713628654382,-1.600000023841858,3.690000057220459,6.480000019073486
197,1713628654585,-0.7300000190734863,4.46999979019165,8.489999771118164
198,1713628655176,1.2799999713897705,4.840000152587891,8.600000381469727
199,1713628655285,1.3799999952316284,4.860000133514404,8.65999984741211
200,1713628655483,1.6699999570846558,4.869999885559082,8.289999961853027
201,1713628655686,0.7099999785423279,4.809999942779541,8.029999732971191
202,1713628655884,2.140000104904175,2.619999885559082,9.84000015258789
203,1713628656084,2.259999990463257,1.7999999523162842,9.600000381469727
204,1713628656285,-0.17000000178813934,2.75,9.420000076293945
205,1713628656492,0.07999999821186066,2.950000047683716,9.329999923706055
206,1713628656686,0.28999999165534973,2.819999933242798,9.210000038146973
207,1713628656885,-0.9900000095367432,1.2699999809265137,8.819999694824219
208,1713628657086,2.6500000953674316,0.38999998569488525,10.430000305175781
209,1713628657289,2.069999933242798,-0.12999999523162842,9.550000190734863
210,1713628657488,-0.10000000149011612,-0.6299999952316284,9.640000343322754
211,1713628657688,-0.019999999552965164,0.05999999865889549,9.819999694824219
212,1713628657890,-0.05999999865889549,0.17000000178813934,9.800000190734863
213,1713628658090,-0.07999999821186066,0.20999999344348907,9.789999961853027
214,1713628658291,-0.10999999940395355,0.15000000596046448,9.75
215,1713628658491,-0.07999999821186066,0.17000000178813934,9.75
216,1713628658693,-0.10000000149011612,0.14000000059604645,9.739999771118164
217,1713628658894,-0.029999999329447746,0.25,9.8100004196167
218,1713628659096,-0.07000000029802322,0.1899999976158142,9.760000228881836
219,1713628659296,-0.029999999329447746,0.1599999964237213,9.779999732971191
220,1713628659497,-0.05999999865889549,0.11999999731779099,9.770000457763672
221,1713628659695,-0.029999999329447746,0.15000000596046448,9.770000457763672
222,1713628659901,-0.03999999910593033,0.07000000029802322,9.75
223,1713628660099,-0.03999999910593033,0.09000000357627869,9.770000457763672
224,1713628660303,-0.05000000074505806,0.10000000149011612,9.760000228881836
225,1713628660502,-0.029999999329447746,0.1899999976158142,9.760000228881836
226,1713628660703,-0.05000000074505806,0.1899999976158142,9.770000457763672
227,1713628660905,-0.03999999910593033,0.18000000715255737,9.770000457763672
228,1713628661103,-0.05999999865889549,0.25,9.739999771118164
229,1713628661306,-0.03999999910593033,0.23000000417232513,9.75
230,1713628661508,-0.029999999329447746,0.46000000834465027,9.729999542236328
231,1713628661707,-0.009999999776482582,0.23000000417232513,9.760000228881836
232,1713628661907,0.0,0.23000000417232513,9.770000457763672
233,1713628662108,-0.019999999552965164,0.20999999344348907,9.869999885559082
234,1713628662308,-0.07999999821186066,0.1899999976158142,9.739999771118164
235,1713628662509,-0.10999999940395355,0.3100000023841858,9.729999542236328
236,1713628662709,-0.07000000029802322,0.27000001072883606,9.9399995803833
237,1713628662911,-0.10000000149011612,0.25999999046325684,9.699999809265137
238,1713628663112,-0.09000000357627869,0.3499999940395355,9.869999885559082
239,1713628663311,-0.019999999552965164,0.33000001311302185,9.789999961853027
240,1713628663512,-0.07999999821186066,0.41999998688697815,9.6899995803833
241,1713628663713,-0.11999999731779099,0.36000001430511475,9.729999542236328
242,1713628663915,-0.009999999776482582,0.30000001192092896,9.800000190734863
243,1713628664115,0.07000000029802322,0.23000000417232513,9.770000457763672
244,1713628664316,0.0,0.30000001192092896,9.789999961853027
245,1713628664516,0.0,0.27000001072883606,9.770000457763672
246,1713628664715,0.05000000074505806,0.3400000035762787,9.789999961853027
247,1713628664919,-0.009999999776482582,0.15000000596046448,9.84000015258789
248,1713628665121,0.03999999910593033,0.2199999988079071,9.8100004196167
249,1713628665319,0.029999999329447746,0.2199999988079071,9.760000228881836
250,1713628665517,0.019999999552965164,0.2199999988079071,9.819999694824219
251,1713628665720,0.029999999329447746,0.2800000011920929,9.760000228881836
252,1713628665919,0.009999999776482582,0.23999999463558197,9.779999732971191
253,1713628666119,0.05999999865889549,0.25,9.789999961853027
254,1713628666323,0.029999999329447746,0.1899999976158142,9.770000457763672
255,1713628666523,0.05000000074505806,0.20999999344348907,9.8100004196167
256,1713628667225,0.05999999865889549,0.20999999344348907,9.789999961853027
257,1713628667425,0.03999999910593033,0.20999999344348907,9.8100004196167
258,1713628667624,0.03999999910593033,0.20000000298023224,9.8100004196167
259,1713628667827,0.05000000074505806,0.2199999988079071,9.770000457763672
260,1713628668025,0.05000000074505806,0.15000000596046448,9.789999961853027
261,1713628668226,0.05000000074505806,0.11999999731779099,9.779999732971191
262,1713628668427,0.07000000029802322,0.10000000149011612,9.779999732971191
263,1713628668627,0.05999999865889549,0.10000000149011612,9.800000190734863
264,1713628668826,0.05000000074505806,0.14000000059604645,9.779999732971191
265,1713628669511,0.03999999910593033,0.18000000715255737,9.800000190734863
266,1713628669671,0.03999999910593033,0.1599999964237213,9.729999542236328
267,1713628669913,0.03999999910593033,0.18000000715255737,9.779999732971191
268,1713628670072,0.05999999865889549,0.1599999964237213,9.800000190734863
269,1713628670315,0.03999999910593033,0.20000000298023224,9.760000228881836
270,1713628670474,0.05999999865889549,0.20999999344348907,9.800000190734863
271,1713628670716,0.07000000029802322,0.17000000178813934,9.760000228881836
272,1713628670876,0.07000000029802322,0.1599999964237213,9.789999961853027
273,1713628671120,0.07000000029802322,0.10999999940395355,9.789999961853027
274,1713628671277,0.07000000029802322,0.07000000029802322,9.800000190734863
275,1713628671517,0.05999999865889549,0.07000000029802322,9.779999732971191
276,1713628671678,0.05999999865889549,0.11999999731779099,9.789999961853027
277,1713628671925,0.07999999821186066,0.14000000059604645,9.770000457763672
278,1713628672079,0.09000000357627869,0.20000000298023224,9.760000228881836
279,1713628672320,0.029999999329447746,0.1599999964237213,9.760000228881836
280,1713628672480,0.05999999865889549,0.12999999523162842,9.850000381469727
281,1713628672719,0.07000000029802322,0.17000000178813934,9.770000457763672
282,1713628673043,0.05999999865889549,0.14000000059604645,9.779999732971191
283,1713628673243,0.05000000074505806,0.20000000298023224,9.829999923706055
284,1713628673444,0.03999999910593033,0.2199999988079071,9.760000228881836
285,1713628673644,0.05000000074505806,0.17000000178813934,9.789999961853027
286,1713628673843,0.05000000074505806,0.15000000596046448,9.770000457763672
287,1713628674042,0.05000000074505806,0.14000000059604645,9.770000457763672
288,1713628674246,0.03999999910593033,0.15000000596046448,9.779999732971191
289,1713628674446,0.05999999865889549,0.18000000715255737,9.779999732971191
290,1713628674647,0.029999999329447746,0.17000000178813934,9.770000457763672
291,1713628674846,0.05999999865889549,0.20000000298023224,9.789999961853027
292,1713628675411,0.05000000074505806,0.1599999964237213,9.800000190734863
293,1713628675572,0.05000000074505806,0.20000000298023224,9.8100004196167
294,1713628675810,0.05000000074505806,0.1899999976158142,9.739999771118164
295,1713628675971,0.05999999865889549,0.18000000715255737,9.84000015258789
296,1713628676214,0.05999999865889549,0.1899999976158142,9.859999656677246
297,1713628676373,0.05999999865889549,0.1899999976158142,9.75
298,1713628676613,0.05000000074505806,0.15000000596046448,9.760000228881836
299,1713628676773,0.09000000357627869,0.09000000357627869,9.800000190734863
300,1713628677015,0.11999999731779099,0.03999999910593033,9.789999961853027
301,1713628677176,0.029999999329447746,0.10000000149011612,9.829999923706055
302,1713628677425,-0.05999999865889549,0.009999999776482582,9.779999732971191
303,1713628677656,0.009999999776482582,0.27000001072883606,9.789999961853027
304,1713628677858,-0.009999999776482582,0.25,9.779999732971191
305,1713628678058,-0.009999999776482582,0.25999999046325684,9.8100004196167
306,1713628678259,-0.009999999776482582,0.23999999463558197,9.760000228881836
307,1713628678459,-0.03999999910593033,0.15000000596046448,9.720000267028809
308,1713628678662,0.029999999329447746,0.20999999344348907,9.789999961853027
309,1713628678859,0.07999999821186066,0.20999999344348907,9.800000190734863
310,1713628679061,0.05000000074505806,0.1599999964237213,9.760000228881836
311,1713628679262,0.07000000029802322,0.14000000059604645,9.800000190734863
312,1713628679463,0.07000000029802322,0.11999999731779099,9.729999542236328
313,1713628679663,0.09000000357627869,0.07999999821186066,9.770000457763672
314,1713628679866,0.07000000029802322,0.12999999523162842,9.789999961853027
315,1713628680060,0.05999999865889549,0.15000000596046448,9.779999732971191
316,1713628680264,0.05000000074505806,0.18000000715255737,9.760000228881836
317,1713628680463,0.019999999552965164,0.1899999976158142,9.789999961853027
318,1713628680664,0.019999999552965164,0.28999999165534973,9.84000015258789
319,1713628681227,0.009999999776482582,0.3100000023841858,9.770000457763672
320,1713628681429,0.009999999776482582,0.3100000023841858,9.789999961853027
321,1713628681625,0.0,0.3100000023841858,9.779999732971191
322,1713628681824,0.0,0.33000001311302185,9.829999923706055
323,1713628682025,0.0,0.2199999988079071,9.770000457763672
324,1713628682230,0.03999999910593033,0.23000000417232513,9.770000457763672
325,1713628682433,-0.10999999940395355,0.36000001430511475,9.8100004196167
326,1713628682630,0.009999999776482582,0.23999999463558197,9.770000457763672
327,1713628682834,0.029999999329447746,0.25999999046325684,9.829999923706055
328,1713628683032,0.0,0.25,9.670000076293945
329,1713628683234,-0.019999999552965164,0.30000001192092896,9.800000190734863
330,1713628683434,0.029999999329447746,0.25,9.720000267028809
331,1713628683631,0.0,0.25999999046325684,9.739999771118164
332,1713628683836,0.009999999776482582,0.2800000011920929,9.770000457763672
333,1713628684035,0.0,0.2800000011920929,9.770000457763672
334,1713628684236,0.019999999552965164,0.2800000011920929,9.789999961853027
335,1713628684438,0.009999999776482582,0.23000000417232513,9.760000228881836
336,1713628684634,0.019999999552965164,0.18000000715255737,9.779999732971191
337,1713628684837,0.03999999910593033,0.18000000715255737,9.789999961853027
338,1713628685482,0.03999999910593033,0.30000001192092896,9.829999923706055
339,1713628685642,0.009999999776482582,0.25999999046325684,9.779999732971191
340,1713628685883,0.0,0.3199999928474426,9.880000114440918
341,1713628686042,0.009999999776482582,0.25999999046325684,9.800000190734863
342,1713628686287,-0.019999999552965164,0.2800000011920929,9.770000457763672
343,1713628686524,0.009999999776482582,0.25,9.789999961853027
344,1713628686724,-0.029999999329447746,0.2800000011920929,9.850000381469727
345,1713628686930,-0.009999999776482582,0.25999999046325684,9.8100004196167
346,1713628687124,0.0,0.23999999463558197,9.789999961853027
347,1713628687327,0.0,0.18000000715255737,9.779999732971191
348,1713628687526,0.019999999552965164,0.18000000715255737,9.789999961853027
349,1713628687728,0.0,0.25999999046325684,9.789999961853027
350,1713628687928,-0.009999999776482582,0.27000001072883606,9.779999732971191
351,1713628688129,-0.009999999776482582,0.2800000011920929,9.789999961853027
352,1713628688331,-0.009999999776482582,0.25999999046325684,9.789999961853027
353,1713628689012,0.05000000074505806,0.25999999046325684,9.850000381469727
354,1713628689172,-0.009999999776482582,0.25999999046325684,9.770000457763672
355,1713628689414,-0.019999999552965164,0.23999999463558197,9.770000457763672
356,1713628689569,0.0,0.25999999046325684,9.789999961853027
357,1713628689809,0.0,0.27000001072883606,9.8100004196167
358,1713628689970,0.009999999776482582,0.2800000011920929,9.789999961853027
359,1713628690212,-0.009999999776482582,0.1899999976158142,9.779999732971191
360,1713628690375,0.0,0.20000000298023224,9.779999732971191
361,1713628690615,0.0,0.27000001072883606,9.760000228881836
362,1713628690939,0.0,0.28999999165534973,9.8100004196167
363,1713628691138,-0.009999999776482582,0.2800000011920929,9.779999732971191
364,1713628691340,-0.019999999552965164,0.28999999165534973,9.770000457763672
365,1713628691539,0.0,0.28999999165534973,9.789999961853027
366,1713628691740,-0.019999999552965164,0.30000001192092896,9.779999732971191
367,1713628691941,0.009999999776482582,0.27000001072883606,9.779999732971191
368,1713628692142,0.0,0.28999999165534973,9.800000190734863
369,1713628692342,0.0,0.28999999165534973,9.770000457763672
370,1713628693025,0.0,0.14000000059604645,9.710000038146973
371,1713628693185,0.019999999552965164,0.20000000298023224,9.819999694824219
372,1713628693425,0.009999999776482582,0.27000001072883606,9.760000228881836
373,1713628693593,-0.029999999329447746,0.28999999165534973,9.899999618530273
374,1713628693823,-0.009999999776482582,0.2800000011920929,9.8100004196167
375,1713628694025,0.009999999776482582,0.28999999165534973,9.760000228881836
376,1713628694225,-0.019999999552965164,0.25999999046325684,9.779999732971191
377,1713628694428,0.019999999552965164,0.2800000011920929,9.779999732971191
378,1713628694630,-0.009999999776482582,0.28999999165534973,9.770000457763672
379,1713628694830,-0.019999999552965164,0.25,9.770000457763672
380,1713628695030,0.009999999776482582,0.23999999463558197,9.779999732971191
381,1713628695230,-0.009999999776482582,0.23999999463558197,9.789999961853027
382,1713628695433,0.0,0.20999999344348907,9.789999961853027
383,1713628695628,0.0,0.1599999964237213,9.760000228881836
384,1713628696194,0.03999999910593033,0.30000001192092896,9.510000228881836
385,1713628696515,0.009999999776482582,0.27000001072883606,9.800000190734863
386,1713628696715,0.019999999552965164,0.25999999046325684,9.770000457763672
387,1713628696917,-0.009999999776482582,0.25,9.8100004196167
388,1713628697118,0.0,0.23999999463558197,9.779999732971191
389,1713628697318,-0.019999999552965164,0.25,9.800000190734863
390,1713628697519,0.009999999776482582,0.27000001072883606,9.800000190734863
391,1713628697719,0.019999999552965164,0.25,9.789999961853027
392,1713628697920,0.009999999776482582,0.20000000298023224,9.800000190734863
393,1713628698601,-0.05000000074505806,0.20000000298023224,9.770000457763672
394,1713628698763,-0.009999999776482582,0.20000000298023224,9.789999961853027
395,1713628699002,0.009999999776482582,0.23999999463558197,9.800000190734863
396,1713628699163,0.03999999910593033,0.25,9.84000015258789
397,1713628699420,-0.07999999821186066,0.20999999344348907,9.729999542236328
398,1713628699646,-0.019999999552965164,0.28999999165534973,9.779999732971191
399,1713628699845,0.0,0.27000001072883606,9.710000038146973
400,1713628700045,-0.009999999776482582,0.25,9.75
401,1713628700246,-0.029999999329447746,0.23000000417232513,9.760000228881836
402,1713628700447,0.029999999329447746,0.18000000715255737,9.789999961853027
403,1713628700647,0.0,0.18000000715255737,9.8100004196167
404,1713628700849,0.019999999552965164,0.14000000059604645,9.779999732971191
405,1713628701046,0.009999999776482582,0.20000000298023224,9.770000457763672
406,1713628701250,0.03999999910593033,0.25,9.779999732971191
407,1713628701456,0.009999999776482582,0.25999999046325684,9.760000228881836
408,1713628701650,0.019999999552965164,0.25,9.770000457763672
409,1713628701850,0.009999999776482582,0.27000001072883606,9.819999694824219
410,1713628702053,0.029999999329447746,0.27000001072883606,9.789999961853027
411,1713628702256,0.019999999552965164,0.2800000011920929,9.779999732971191
412,1713628702814,0.05000000074505806,0.25,9.800000190734863
413,1713628702972,0.05000000074505806,0.27000001072883606,9.770000457763672
414,1713628703216,0.009999999776482582,0.23999999463558197,9.779999732971191
415,1713628703377,0.029999999329447746,0.1899999976158142,9.789999961853027
416,1713628703623,0.12999999523162842,0.05999999865889549,9.699999809265137
417,1713628703858,0.05000000074505806,0.1599999964237213,9.779999732971191
418,1713628704059,0.07000000029802322,0.12999999523162842,9.789999961853027
419,1713628704260,0.05999999865889549,0.20000000298023224,9.800000190734863
420,1713628704460,0.05000000074505806,0.2199999988079071,9.8100004196167
421,1713628704660,0.03999999910593033,0.23999999463558197,9.779999732971191
422,1713628704862,-0.05000000074505806,0.27000001072883606,9.6899995803833
